Timestamp,Label,Assumed_Power_W,PUE,Year,Total_Wall_Time_s,Total_Energy_kWh,Country,Intensity_kgCO2_per_kWh,Emissions_kgCO2
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Ecuador,209.69698,0.012363253385220832
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Hungary,182.81822,0.010778543292779165
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Canada,174.81425,0.010306647564010415
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Croatia,174.47917,0.010286892015102082
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Kyrgyzstan,163.70107,0.009651439938914581
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Spain,146.15356,0.008616878962358332
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Denmark,143.30042,0.008448664366404166
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Georgia,143.0575,0.008434342359895833
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Lithuania,139.34425,0.00821541764942708
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Latvia,136.22292,0.008031391185674999
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Luxembourg,134.61539,0.007936614900797915
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,New Zealand,120.10797,0.007081290663768749
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Belgium,117.57641,0.006932035687660415
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Tajikistan,115.87792,0.006831896609633332
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Portugal,112.28676,0.006620170045774999
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Brazil,103.212296,0.006085160443981666
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Austria,102.62287,0.006050409237789583
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,El Salvador,101.56249,0.005987891663027082
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Uruguay,96.69947,0.005701179148247916
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Slovakia,96.488235,0.0056887252167281245
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Kenya,84.824905,0.005001082008392708
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Finland,72.2488,0.004259623677833333
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Costa Rica,63.004845,0.0037146212750968745
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,France,44.179085,0.002604697607863541
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Switzerland,36.599316,0.0021578117979274996
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Sweden,35.823833,0.0021120910973960413
2025-10-13T10:20:03.826073+00:00,Classical GNFS (YAFU),65.0,1.2,2024,2.721125,5.8957708333333325e-05,Norway,30.745583,0.0018126891150522914
